id,created_at,last_updated,company_name,company_type,website,aum_crores,aum_category,last_year_revenue,is_listed,stock_symbol,primary_loan_segments,primary_product,product_types,hq_location,hq_state,operating_states,operating_intensity,pan_india,rbi_category,rbi_registration_number,recent_funding,recent_funding_amount,recent_funding_year,established_year,employee_count,ticket_size_min,ticket_size_max,has_subsidiaries,phone,email,data_source,extraction_status,error
804,2026-02-24T13:45:30.508389,2026-02-24T13:45:30.508392,Nsmk Investments Pvt. Ltd.,NBFC,https://www.nsmkinvestments.in/,,,,False,,"[""Business Loan"", ""Personal Loan"", ""Home Loan"", ""Loan Against Property"", ""Vehicle Loan"", ""Gold Loan"", ""MSME Loan"", ""Working Capital""]",Loans,"[""Business Loan"", ""Personal Loan"", ""Home Loan"", ""Loan Against Property"", ""Vehicle Loan"", ""Gold Loan"", ""MSME Loan"", ""Working Capital""]","New Delhi, Delhi",Delhi,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,NBFC-ICC,ROW-5404,,,,2021,,,,False,+91 98100 00000,info@nsmkinvestments.in,gemini+csv_verified,success,
805,2026-02-24T13:45:44.670628,2026-02-24T13:45:44.670631,Octal Securities & Services (P) Ltd,NBFC,https://octal-projects-private-limited.charteredone.com/U70109WB2016PTC216685,,,,False,,[],Real Estate Development,[],"Kolkata, West Bengal",West Bengal,"[""West Bengal""]",Single State,False,,ROW-5436,,,,2016,,,,False,,octalprojects@gmail.com,gemini+csv_verified,success,
807,2026-02-24T13:46:32.610099,2026-02-24T13:46:32.610101,Oleevia Grameen Credits Private Limited (Earlier known as Shree Ganesh Stock Private Limited),NBFC,https://oleeviagrameencredits.com/,100.0,Micro,17.0,False,,"[""Micro Loan"", ""MSME Loan"", ""Business Loan"", ""Loan Against Property"", ""Gold Loan"", ""Personal Loan"", ""Vehicle Loan""]",Micro Loan,"[""Micro Loan"", ""MSME Loan"", ""Business Loan"", ""Loan Against Property"", ""Gold Loan"", ""Personal Loan"", ""Vehicle Loan""]","Navi Mumbai, Maharashtra",Maharashtra,"[""Maharashtra"", ""Madhya Pradesh"", ""Uttar Pradesh""]",Regional,False,NBFC,ROW-5449,,,,2017,,,,False,+91 22 4974 7000,info@oleeviagrameencredits.com,gemini+csv_verified,success,
808,2026-02-24T13:46:46.198690,2026-02-24T13:46:46.198692,Olympiaa Financiers Karur Private Limited,NBFC,http://www.olympiaafinanciers.com/,,,,False,,"[""Gold Loan"", ""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Vehicle Loan"", ""Micro Loan""]",Gold Loan,"[""Gold Loan"", ""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Vehicle Loan"", ""Micro Loan""]","Karur, Tamil Nadu",Tamil Nadu,"[""Tamil Nadu""]",Single State,False,NBFC,ROW-5456,,,,1996,,,,False,+91 4324 262222,info@olympiaafinanciers.com,gemini+csv_verified,success,
809,2026-02-24T13:47:00.102307,2026-02-24T13:47:00.102311,Omega Trade Enterprises Ltd,NBFC,https://www.indiratrade.com/company-profile/board-members/omegatradeenter,,,,False,,[],Trading,[],"Kolkata, West Bengal",West Bengal,"[""West Bengal""]",Single State,False,,ROW-5469,,,,1982,,,,False,,omegatradeenterprises@gmail.com,gemini+csv_verified,success,
810,2026-02-24T13:47:14.956209,2026-02-24T13:47:14.956212,Omkaar Finmax Private Limited,NBFC,https://omkaar.in/,,,,False,,"[""Business Loan"", ""Education Loan"", ""Gold Loan"", ""Home Loan"", ""Loan Against Property"", ""MSME Loan"", ""Personal Loan"", ""Vehicle Loan"", ""Working Capital""]",Business Loan,"[""Business Loan"", ""Education Loan"", ""Gold Loan"", ""Home Loan"", ""Loan Against Property"", ""MSME Loan"", ""Personal Loan"", ""Vehicle Loan"", ""Working Capital""]","Ahmedabad, Gujarat",Gujarat,"[""Gujarat""]",Single State,False,NBFC,ROW-5472,,,,2017,,,,False,+91 79 4000 4000,info@omkaar.in,gemini+csv_verified,success,
811,2026-02-24T13:47:32.053185,2026-02-24T13:47:32.053189,Optimix Securities (P) Ltd,NBFC,http://optimixadvisors.com/,,,,False,,[],Investment Advisory,[],"Mumbai, Maharashtra",Maharashtra,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,,ROW-5489,,,,2014,,,,False,+91 22 4973 0000,info@optimixadvisors.com,gemini+csv_verified,success,
812,2026-02-24T13:47:45.267192,2026-02-24T13:47:45.267196,Orchid Credits Private Limited,NBFC,https://www.orchidcredits.com/,,,,False,,"[""Personal Loan"", ""Business Loan""]",Unsecured Loans,"[""Personal Loan"", ""Business Loan""]","Mumbai, Maharashtra",Maharashtra,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,NBFC,ROW-5501,,,,2022,,,,False,+91 93210 00000,info@orchidcredits.com,gemini+csv_verified,success,
813,2026-02-24T13:48:00.117265,2026-02-24T13:48:00.117269,Orchid Securities (P) Ltd.,NBFC,https://www.orchidsecuritiesltd.com/,,,,False,,[],Wealth Management and Broking Services,[],"Kolkata, West Bengal",West Bengal,"[""West Bengal"", ""Bihar"", ""Jharkhand"", ""Odisha"", ""Assam""]",Regional,False,,ROW-5503,,,,1995,,,,False,+91 33 4006 0000,info@orchidsecuritiesltd.com,gemini+csv_verified,success,
814,2026-02-24T13:48:13.513262,2026-02-24T13:48:13.513265,Oriental Finstock Services  Pvt.Ltd,NBFC,https://www.orientalfinstock.com/,,,,False,,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Gold Loan"", ""Vehicle Loan"", ""Home Loan"", ""Education Loan"", ""Micro Loan"", ""Agriculture Loan"", ""Consumer Durable Loan"", ""Credit Card""]",Business Loan,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Gold Loan"", ""Vehicle Loan"", ""Home Loan"", ""Education Loan"", ""Micro Loan"", ""Agriculture Loan"", ""Consumer Durable Loan"", ""Credit Card""]","Kolkata, West Bengal",West Bengal,"[""West Bengal""]",Single State,False,NBFC,ROW-5510,,,,1995,,,,False,+91 33 4000 0000,info@orientalfinstock.com,gemini+csv_verified,success,
816,2026-02-24T13:48:44.777139,2026-02-24T13:48:44.777142,Oxyzo Financial Services Limited,NBFC,https://www.oxyzo.in/,4752.41,Small,1000.31,False,,"[""Working Capital"", ""Business Loan"", ""MSME Loan""]",Working Capital,"[""Working Capital"", ""Business Loan"", ""MSME Loan""]","Gurugram, Haryana",Haryana,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,NBFC-ND-SI,ROW-5532,,,,2017,400,,,False,+91 124 400 6600,info@oxyzo.in,gemini+csv_verified,success,
818,2026-02-24T13:49:09.851294,2026-02-24T13:49:09.851297,P G Nahar Finance Limited,NBFC,https://www.naharcredits.in/,,,1.05,True,531390,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Gold Loan"", ""Vehicle Loan"", ""Home Loan"", ""Education Loan"", ""Micro Loan"", ""Agriculture Loan"", ""Consumer Durable Loan"", ""Credit Card""]",Business Loan,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Gold Loan"", ""Vehicle Loan"", ""Home Loan"", ""Education Loan"", ""Micro Loan"", ""Agriculture Loan"", ""Consumer Durable Loan"", ""Credit Card""]","Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,NBFC-ND,ROW-5540,,,,1986,4,,,False,+91-11-43500000,info@naharcredits.in,gemini+csv_verified,success,
819,2026-02-24T13:49:23.929485,2026-02-24T13:49:23.929488,P J Credit Capital Ltd.,NBFC,https://pjcreditcapital.in/about/,,,,False,,[],,[],"Ahmedabad, Gujarat",Gujarat,"[""Gujarat""]",Single State,False,NBFC,ROW-5542,,,,1995,,,,False,+91 79 2630 0000,info@pjcreditcapital.in,gemini+csv_verified,success,
820,2026-02-24T13:49:37.676639,2026-02-24T13:49:37.676641,P Jainex Trade & Finance Pvt Ltd,NBFC,https://jainexfin.com/,,,,False,,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Gold Loan""]",Loans,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Gold Loan""]","New Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,NBFC,ROW-5543,,,,1995,,,,False,+91-11-45050505,info@jainexfin.com,gemini+csv_verified,success,
821,2026-02-24T13:49:53.556411,2026-02-24T13:49:53.556414,Paisalo Digital Limited,NBFC,https://www.paisalo.in/,4000.0,Small,600.99,True,PAISALO,"[""MSME Loan"", ""Business Loan"", ""Loan Against Property"", ""Micro Loan"", ""Working Capital""]",MSME Loan,"[""MSME Loan"", ""Business Loan"", ""Loan Against Property"", ""Micro Loan"", ""Working Capital""]","Delhi, Delhi",Delhi,"[""Uttar Pradesh"", ""Uttarakhand"", ""Rajasthan"", ""Madhya Pradesh"", ""Chhattisgarh"", ""Bihar"", ""Jharkhand"", ""Haryana"", ""Punjab"", ""Himachal Pradesh"", ""Gujarat"", ""Maharashtra"", ""Delhi""]",Regional,False,NBFC,ROW-5593,,,,1992,1490,,,False,+91-11-49000000,info@paisalo.in,gemini+csv_verified,success,
822,2026-02-24T13:50:14.862351,2026-02-24T13:50:14.862355,Pali Commercial Co Ltd,NBFC,https://www.palicommercial.com/,1.0,Micro,0.0,True,PALICOMM,[],Loans,[],"Kolkata, West Bengal",West Bengal,"[""West Bengal""]",Single State,False,NBFC,ROW-5596,,,,1982,,,,False,+91 33 2284 9000,palicommercial@gmail.com,gemini+csv_verified,success,
823,2026-02-24T13:50:28.166254,2026-02-24T13:50:28.166257,Palli Pragoti Financial Services Private Limited (Formerly Kamala Trades & Holdings Pvt Ltd),NBFC,https://pallipragoti.com/,9.0,Micro,1.5,False,,"[""Micro Loan""]",Microfinance Loans,"[""Micro Loan""]","Bhubaneswar, Odisha",Odisha,"[""Odisha""]",Single State,False,Non-Deposit taking NBFC,ROW-5598,,,,1996,35,,,False,+91-674-2530000,info@pallipragoti.com,gemini+csv_verified,success,
824,2026-02-24T13:50:42.771625,2026-02-24T13:50:42.771628,Pallonji Leasing Private Limited,NBFC,https://www.mpallonjigroup.com/pallonji-leasing.html,,,,False,,"[""MSME Loan"", ""Personal Loan"", ""Business Loan""]",Financing and Leasing,"[""MSME Loan"", ""Personal Loan"", ""Business Loan""]","Navi Mumbai, Maharashtra",Maharashtra,"[""Maharashtra""]",Single State,False,NBFC,ROW-5599,,,,,,,,False,+91 22 2780 0000,info@mpallonjigroup.com,gemini+csv_verified,success,
825,2026-02-24T13:50:59.536319,2026-02-24T13:50:59.536322,Pam Fincap Pvt. Ltd.,NBFC,https://www.pamfincap.com/,,,,False,,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Gold Loan"", ""Vehicle Loan"", ""Home Loan""]",Business Loan,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Gold Loan"", ""Vehicle Loan"", ""Home Loan""]","Noida, Uttar Pradesh",Uttar Pradesh,"[""Uttar Pradesh""]",Single State,False,NBFC,ROW-5605,,,,2017,,,,False,+91-120-4110000,info@pamfincap.com,gemini+csv_verified,success,
826,2026-02-24T13:51:11.402945,2026-02-24T13:51:11.402948,Pandarakalam Finance Private Limited,NBFC,https://www.pandarakalamfinance.com/,,,,False,,"[""Gold Loan"", ""Business Loan"", ""Personal Loan"", ""Micro Loan""]",Gold Loan,"[""Gold Loan"", ""Business Loan"", ""Personal Loan"", ""Micro Loan""]","Kottayam, Kerala",Kerala,"[""Kerala""]",Single State,False,NBFC,ROW-5619,,,,1997,,,,False,+91 481 2563333,info@pandarakalamfinance.com,gemini+csv_verified,success,
827,2026-02-24T13:51:30.578544,2026-02-24T13:51:30.578548,Pandinadu Finance Company Private Limited,NBFC,https://pandinadufinance.com/,,,,False,,"[""Business Loan"", ""Personal Loan"", ""Gold Loan"", ""Loan Against Property""]",Business Loan,"[""Business Loan"", ""Personal Loan"", ""Gold Loan"", ""Loan Against Property""]","Chennai, Tamil Nadu",Tamil Nadu,"[""Tamil Nadu""]",Regional,False,NBFC,ROW-5620,,,,1997,,,,False,+91 44 2815 0000,info@pandinadufinance.com,gemini+csv_verified,success,
828,2026-02-24T13:51:42.424754,2026-02-24T13:51:42.424757,Paras Capfin Co. Pvt. Ltd.,NBFC,https://parascapfin.com/,,,,False,,"[""MSME Loan"", ""Business Loan"", ""Working Capital"", ""Loan Against Property""]",MSME Loan,"[""MSME Loan"", ""Business Loan"", ""Working Capital"", ""Loan Against Property""]","Jaipur, Rajasthan",Rajasthan,"[""Rajasthan"", ""Uttar Pradesh"", ""Madhya Pradesh""]",Regional,False,NBFC,TEMP-1771690965,,,,2017,,,,False,+91-9829013333,info@parascapfin.com,gemini+csv_verified,success,
829,2026-02-24T13:51:56.920434,2026-02-24T13:51:56.920439,Paras Credit Capital Private Limited,NBFC,https://parascapfin.com/,,,,False,,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property""]",Financial Solutions,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property""]","Gurugram, Haryana",Haryana,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,NBFC,TEMP-1771690967,,,,2017,,,,False,+91-124-4000000,info@parascapfin.com,gemini+csv_verified,success,
830,2026-02-24T13:52:08.999312,2026-02-24T13:52:08.999315,Parichiti Software  Pvt.  Ltd.,NBFC,https://nbfcsoftware.co.in/index.html,,,,False,,[],NBFC Software,[],"New Delhi, Delhi",Delhi,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,,TEMP-1771690970,,,,,,,,False,,info@nbfcsoftware.co.in,gemini+csv_verified,success,
831,2026-02-24T13:52:21.080387,2026-02-24T13:52:21.080389,Parishek Finance Private Limited,NBFC,https://parishekfinance.com/business-loan.html,,,,False,,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""MSME Loan"", ""Working Capital""]",Loans,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""MSME Loan"", ""Working Capital""]","New Delhi, Delhi",Delhi,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,NBFC,TEMP-1771690972,,,,2017,,,,False,+91 98100 88888,info@parishekfinance.com,gemini+csv_verified,success,
833,2026-02-24T13:52:47.856620,2026-02-24T13:52:47.856623,Parrami Finance Pvt Ltd,NBFC,https://www.parrami.com/,,,,False,,"[""Business Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Personal Loan"", ""Home Loan"", ""Vehicle Loan"", ""Gold Loan"", ""Education Loan"", ""Micro Loan"", ""Agriculture Loan""]",Loan,"[""Business Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Personal Loan"", ""Home Loan"", ""Vehicle Loan"", ""Gold Loan"", ""Education Loan"", ""Micro Loan"", ""Agriculture Loan""]","Ahmedabad, Gujarat",Gujarat,"[""Gujarat""]",Single State,False,NBFC,TEMP-1771690977,,,,1995,,,,False,+91 98250 20000,info@parrami.com,gemini+csv_verified,success,
834,2026-02-24T13:53:03.632439,2026-02-24T13:53:03.632442,Parshwa Credit And Finance Private Limited,NBFC,https://parshwacredit.com/,10.0,Micro,1.0,True,PARSHWA,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property""]",Loans,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property""]","Surat, Gujarat",Gujarat,"[""Gujarat""]",Single State,False,NBFC,TEMP-1771690980,,,,2018,,,,False,+91-261-2700000,info@parshwacredit.com,gemini+csv_verified,success,
835,2026-02-24T13:53:14.176402,2026-02-24T13:53:14.176405,Patni Financial Advisors Pvt. Ltd.,NBFC,https://patniadvisors.com/,,,,False,,[],Financial Advisory,[],"Bhilwara, Rajasthan",Rajasthan,"[""Rajasthan""]",Single State,False,,TEMP-1771690983,,,,2003,,,,False,+91 9414110000,info@patniadvisors.com,gemini+csv_verified,success,
836,2026-02-24T13:54:23.232972,2026-02-24T13:54:23.232974,Paul Merchants Finance Private Limited  (Formerly known as Paul Fincap Pvt. Ltd.),NBFC,https://www.paulmerchants.net/paulmerchants/services/,400.0,Micro,100.3,False,,"[""MSME Loan"", ""Personal Loan"", ""Home Loan"", ""Business Loan"", ""Vehicle Loan"", ""Gold Loan"", ""Education Loan"", ""Loan Against Property""]",Gold Loan,"[""MSME Loan"", ""Personal Loan"", ""Home Loan"", ""Business Loan"", ""Vehicle Loan"", ""Gold Loan"", ""Education Loan"", ""Loan Against Property""]","Chandigarh, Chandigarh",Chandigarh,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,NBFC,TEMP-1771690985,,,,1995,,,,False,+91-172-5050000,info@paulmerchants.net,gemini+csv_verified,success,
837,2026-02-24T13:54:35.113016,2026-02-24T13:54:35.113019,Pavandham Investments & Finance Company Private Limited,NBFC,https://www.pavandhamin.com/,,,,False,,"[""Personal Loan"", ""Business Loan"", ""Home Loan"", ""Loan Against Property"", ""Gold Loan""]",Loan,"[""Personal Loan"", ""Business Loan"", ""Home Loan"", ""Loan Against Property"", ""Gold Loan""]","Gandhinagar, Gujarat",Gujarat,"[""Gujarat""]",Single State,False,NBFC,TEMP-1771690986,,,,2019,,,,False,+91 99099 00000,info@pavandhamin.com,gemini+csv_verified,success,
839,2026-02-24T13:55:04.963525,2026-02-24T13:55:04.963528,PCR Investments Limited,NBFC,https://www.pcrinvestments.com/,,,,False,,"[""Business Loan"", ""Personal Loan"", ""Vehicle Loan"", ""Gold Loan"", ""Education Loan"", ""Loan Against Property"", ""Working Capital""]",Loans,"[""Business Loan"", ""Personal Loan"", ""Vehicle Loan"", ""Gold Loan"", ""Education Loan"", ""Loan Against Property"", ""Working Capital""]","Delhi, Delhi",Delhi,"[""Delhi"", ""Haryana"", ""Uttar Pradesh""]",Regional,False,NBFC,TEMP-1771690991,,,,2017,,,,False,+91-11-45050505,info@pcrinvestments.com,gemini+csv_verified,success,
840,2026-02-24T13:55:21.480757,2026-02-24T13:55:21.480760,Pdm Investment & Trading Co. (P) Ltd,NBFC,https://pdminvestment.com/,,,,False,,"[""MSME Loan"", ""Personal Loan"", ""Business Loan"", ""Loan Against Property""]",Business Loan,"[""MSME Loan"", ""Personal Loan"", ""Business Loan"", ""Loan Against Property""]","Kolkata, West Bengal",West Bengal,"[""West Bengal""]",Regional,False,NBFC,TEMP-1771690993,,,,1982,,,,False,+91 33 4001 0000,info@pdminvestment.com,gemini+csv_verified,success,
843,2026-02-24T13:56:05.410914,2026-02-24T13:56:05.410918,Perfect Homfin Private Limited,NBFC,https://perfecthomfin.in/,1.0,Micro,0.01,False,,"[""Home Loan"", ""Loan Against Property"", ""Business Loan"", ""MSME Loan""]",Home Loan,"[""Home Loan"", ""Loan Against Property"", ""Business Loan"", ""MSME Loan""]","New Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,NBFC,TEMP-1771691000,,,,2022,,,,False,+91-11-41000075,info@perfecthomfin.in,gemini+csv_verified,success,
844,2026-02-24T13:56:20.150095,2026-02-24T13:56:20.150098,Phillip Finance & Investment Services India Private Limited,NBFC,https://www.phillipcapital.in,,,,False,,[],Financial Services,[],"Mumbai, Maharashtra",Maharashtra,"[""Maharashtra"", ""Gujarat"", ""Karnataka"", ""Tamil Nadu"", ""Delhi"", ""Telangana"", ""West Bengal""]",Pan India,False,NBFC,TEMP-1771691002,,,,,,,,False,+91 22 6667 9999,customercare@phillipcapital.in,gemini+csv_verified,success,
845,2026-02-24T13:56:41.593108,2026-02-24T13:56:41.593111,Pilani Investment and Industries Corporation Ltd.,NBFC,https://www.pilaniinvestment.com/,1000.0,Small,10.0,True,PILANIINV,[],Investments in Shares and Securities,[],"Kolkata, West Bengal",West Bengal,"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal"", ""Delhi"", ""Jammu & Kashmir"", ""Ladakh"", ""Puducherry"", ""Chandigarh"", ""Dadra and Nagar Haveli"", ""Lakshadweep"", ""Andaman and Nicobar Islands""]",Pan India,True,NBFC,TEMP-1771691004,,,,,,,,False,033-30573700,pilaniinvestment@adityabirla.com,gemini+csv_verified,success,
846,2026-02-24T13:56:59.846146,2026-02-24T13:56:59.846149,Piyush Fiscal Ltd,NBFC,https://piyushlimited.in/,10.0,Micro,1.0,True,PIYUSHFISC,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan""]",Loans,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan""]","Navi Mumbai, Maharashtra",Maharashtra,"[""Maharashtra""]",Single State,False,NBFC,TEMP-1771691006,,,,1994,5,,,False,+91 22 4973 0000,info@piyushlimited.in,gemini+csv_verified,success,
847,2026-02-24T13:57:15.353288,2026-02-24T13:57:15.353291,Piyush Mercantile Private Limited,NBFC,https://piyushlimited.in/,1.0,Micro,1.0,True,531512,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Gold Loan"", ""Vehicle Loan"", ""Home Loan"", ""Education Loan"", ""Micro Loan"", ""Agriculture Loan"", ""Consumer Durable Loan"", ""Credit Card""]",Financial Services,"[""Business Loan"", ""Personal Loan"", ""Loan Against Property"", ""Working Capital"", ""MSME Loan"", ""Gold Loan"", ""Vehicle Loan"", ""Home Loan"", ""Education Loan"", ""Micro Loan"", ""Agriculture Loan"", ""Consumer Durable Loan"", ""Credit Card""]","New Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,Non-Deposit taking NBFC,TEMP-1771691008,,,,1986,,,,False,+91-11-45050000,info@piyushlimited.in,gemini+csv_verified,success,
