lender_id,lender_name,product_name,loan_type,loan_amount_min,loan_amount_max,credit_score_min,credit_score_max,min_age,max_age,employment_types,min_monthly_income,min_annual_turnover,min_business_vintage,interest_rate_min,interest_rate_max,tenure_min,tenure_max,processing_fee,prepayment_allowed,collateral_required,collateral_types,eligible_states,eligibility_notes,completeness_score,data_source,source_url,approval_status,source_confidence,version,product_name_normalized,review_priority,kyc_pan_required,kyc_aadhaar_required,kyc_gstin_required,kyc_itr_years,extraction_timestamp
875,Maxvalue Credits & Investments (P) Ltd (Formerly Trisiva Leasing And Hire Purchase (P) Ltd),Rural Loan,Rural Loan,,,,,,,"[""agriculture""]",,,,,,,,,,,[],[],,0.1,heuristic,https://maxvaluecredits.com,needs_review,low,1,rural loan,medium,,,,,2026-04-03T17:23:07.887138
877,Mayur Resources Pvt Ltd,Home Loan,Home Loan,,,,,,,[],,,,,,,,,,,[],"[""Andhra Pradesh"", ""Bihar"", ""Delhi"", ""Gujarat"", ""Haryana"", ""Karnataka"", ""Maharashtra"", ""Punjab"", ""Rajasthan"", ""Tamil Nadu""]",,0.1,gemini,https://www.chetanmayur.in/resources/Forms/NBFC_Forms/NBFC_Forms.aspx,needs_review,low,1,home loan,medium,,,,,2026-04-03T17:23:48.837638
877,Mayur Resources Pvt Ltd,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,,[],"[""Andhra Pradesh"", ""Bihar"", ""Delhi"", ""Gujarat"", ""Haryana"", ""Karnataka"", ""Maharashtra"", ""Punjab"", ""Rajasthan"", ""Tamil Nadu""]",,0.1,gemini,https://www.chetanmayur.in/resources/Forms/NBFC_Forms/NBFC_Forms.aspx,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T17:23:48.837752
878,Mayurpankh Traders (P) Ltd,MSME Loan,MSME Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.mayurpankhtraders.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T17:24:13.495837
878,Mayurpankh Traders (P) Ltd,Working Capital,Working Capital,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.mayurpankhtraders.com,needs_review,low,1,working capital,medium,,,,,2026-04-03T17:24:13.495942
878,Mayurpankh Traders (P) Ltd,Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.mayurpankhtraders.com,needs_review,low,1,loan against property,medium,,,,,2026-04-03T17:24:13.495998
878,Mayurpankh Traders (P) Ltd,Business Loan,Business Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.mayurpankhtraders.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T17:24:13.496053
879,Megha Finloan Pvt. Ltd.,Gold Loan,Gold Loan,,,,,,,[],,,,,,,,,,True,[],"[""Rajasthan""]",,0.1,gemini,https://www.meghafinloan.com,needs_review,low,1,gold loan,medium,,,,,2026-04-03T17:24:31.602000
879,Megha Finloan Pvt. Ltd.,Home Loan,Home Loan,,,,,,,[],,,,,,,,,,True,[],"[""Rajasthan""]",,0.1,gemini,https://www.meghafinloan.com,needs_review,low,1,home loan,medium,,,,,2026-04-03T17:24:31.602127
879,Megha Finloan Pvt. Ltd.,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,False,[],"[""Rajasthan""]",,0.1,gemini,https://www.meghafinloan.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T17:24:31.602194
879,Megha Finloan Pvt. Ltd.,Two Wheeler Loan,Two Wheeler Loan,,,,,,,[],,,,,,,,,,True,[],"[""Rajasthan""]",,0.1,gemini,https://www.meghafinloan.com,needs_review,low,1,two wheeler loan,medium,,,,,2026-04-03T17:24:31.602256
879,Megha Finloan Pvt. Ltd.,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,True,"[""vehicle""]","[""Rajasthan""]",,0.1,gemini,https://www.meghafinloan.com,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T17:24:31.602313
880,Meghdoot Mercantile  Pvt.  Ltd.,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,,[],"[""Chhattisgarh"", ""Punjab""]",,0.1,gemini,https://www.meghdootmercantile.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T17:24:49.212335
881,Meghdoot Vyapaar  Pvt.  Ltd.,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,,[],"[""Chhattisgarh"", ""Punjab""]",,0.1,gemini,https://www.meghdootmercantile.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T17:25:03.402923
882,Metafin Cleantech Finance Private Limited,Micro Clean Energy Loan,Micro Loan,,1.0,,,,,"[""self-employed"", ""business""]",,,,,,,36,,,False,[],"[""Bihar"", ""Jharkhand"", ""Madhya Pradesh"", ""Uttar Pradesh""]","For purchase of clean energy products like Solar Lanterns, Solar Home Systems, Improved Cookstoves, etc. Individuals and small businesses with a focus on clean energy adoption.",0.5,gemini,https://www.metafin.in,needs_review,low,1,micro clean energy loan,medium,,,,,2026-04-03T17:25:23.755311
882,Metafin Cleantech Finance Private Limited,Rural Clean Energy Loan,Rural Loan,,2.0,,,,,"[""agriculture""]",,,,,,,48,,,False,[],"[""Bihar"", ""Jharkhand"", ""Madhya Pradesh"", ""Uttar Pradesh""]","For purchase of clean energy products like Solar Pumps, Biogas Plants, Solar Home Systems, etc. Rural households and farmers with a focus on clean energy adoption.",0.5,gemini,https://www.metafin.in,needs_review,low,1,rural clean energy loan,medium,,,,,2026-04-03T17:25:23.755484
883,Mikhael Capitalize Private Limited,Business Loan,Business Loan,,,,,,,[],,,,,,,,,,,[],"[""Kerala""]",,0.1,gemini,https://www.mikhaelcapitalize.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T17:25:44.814016
883,Mikhael Capitalize Private Limited,Gold Loan,Gold Loan,,,,,,,[],,,,,,,,,,,[],"[""Kerala""]",,0.1,gemini,https://www.mikhaelcapitalize.com,needs_review,low,1,gold loan,medium,,,,,2026-04-03T17:25:44.814107
883,Mikhael Capitalize Private Limited,MSME Loan,MSME Loan,,,,,,,[],,,,,,,,,,,[],"[""Kerala""]",,0.1,gemini,https://www.mikhaelcapitalize.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T17:25:44.814163
883,Mikhael Capitalize Private Limited,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,,[],"[""Kerala""]",,0.1,gemini,https://www.mikhaelcapitalize.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T17:25:44.814210
883,Mikhael Capitalize Private Limited,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,,[],"[""Kerala""]",,0.1,gemini,https://www.mikhaelcapitalize.com,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T17:25:44.814255
884,Minolta Securities Ltd,Business Loan,Business Loan,,,,,,,[],,,,,,,,,,,[],"[""Maharashtra"", ""West Bengal""]",,0.1,gemini,http://www.minoltafinance.co.in,needs_review,low,1,business loan,medium,,,,,2026-04-03T17:26:09.179402
884,Minolta Securities Ltd,Education Loan,Education Loan,,,,,,,[],,,,,,,,,,,[],"[""Maharashtra"", ""West Bengal""]",,0.1,gemini,http://www.minoltafinance.co.in,needs_review,low,1,education loan,medium,,,,,2026-04-03T17:26:09.179510
884,Minolta Securities Ltd,Gold Loan,Gold Loan,,,,,,,[],,,,,,,,,,True,"[""gold""]","[""Maharashtra"", ""West Bengal""]",,0.1,gemini,http://www.minoltafinance.co.in,needs_review,low,1,gold loan,medium,,,,,2026-04-03T17:26:09.179579
884,Minolta Securities Ltd,Home Loan,Home Loan,,,,,,,[],,,,,,,,,,True,"[""property""]","[""Maharashtra"", ""West Bengal""]",,0.1,gemini,http://www.minoltafinance.co.in,needs_review,low,1,home loan,medium,,,,,2026-04-03T17:26:09.179639
884,Minolta Securities Ltd,Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,True,"[""property""]","[""Maharashtra"", ""West Bengal""]",,0.1,gemini,http://www.minoltafinance.co.in,needs_review,low,1,loan against property,medium,,,,,2026-04-03T17:26:09.179713
884,Minolta Securities Ltd,Microfinance,Microfinance,,,,,,,[],,,,,,,,,,,[],"[""Maharashtra"", ""West Bengal""]",,0.1,gemini,http://www.minoltafinance.co.in,needs_review,low,1,microfinance,medium,,,,,2026-04-03T17:26:09.179773
884,Minolta Securities Ltd,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,,[],"[""Maharashtra"", ""West Bengal""]",,0.1,gemini,http://www.minoltafinance.co.in,needs_review,low,1,personal loan,medium,,,,,2026-04-03T17:26:09.179826
884,Minolta Securities Ltd,Two Wheeler Loan,Two Wheeler Loan,,,,,,,[],,,,,,,,,,True,[],"[""Maharashtra"", ""West Bengal""]",,0.1,gemini,http://www.minoltafinance.co.in,needs_review,low,1,two wheeler loan,medium,,,,,2026-04-03T17:26:09.179881
884,Minolta Securities Ltd,Working Capital,Working Capital,,,,,,,[],,,,,,,,,,,[],"[""Maharashtra"", ""West Bengal""]",,0.1,gemini,http://www.minoltafinance.co.in,needs_review,low,1,working capital,medium,,,,,2026-04-03T17:26:09.179935
885,Mirae Asset Financial Services (India) Private Limited,Personal Loan,Personal Loan,,10.0,650,,21,58,"[""salaried""]",20.0,,,,,,60,,,False,[],"[""Delhi"", ""Goa""]",Minimum 1 year of total work experience and 6 months in the current organization.,0.6,gemini,https://www.miraeassetfin.com,pending,medium,1,personal loan,low,True,True,,,2026-04-03T17:26:27.080001
886,Mitrata Inclusive Financial Services Limited,Microfinance,Microfinance,,,,,,,[],,,,,,,,,,,[],"[""Delhi"", ""Haryana""]",,0.1,gemini,https://mitrata.in,needs_review,low,1,microfinance,medium,,,,,2026-04-03T17:26:51.363621
886,Mitrata Inclusive Financial Services Limited,Rural Loan,Rural Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi"", ""Haryana""]",,0.1,gemini,https://mitrata.in,needs_review,low,1,rural loan,medium,,,,,2026-04-03T17:26:51.363724
887,Mittal Capitals (India) Pvt.Ltd.,Home Loan,Home Loan,,,,,,,[],,,,,,,,,,,[],"[""Andhra Pradesh"", ""Bihar"", ""Delhi"", ""Gujarat"", ""Haryana"", ""Karnataka"", ""Maharashtra"", ""Punjab"", ""Rajasthan"", ""Tamil Nadu""]",,0.1,gemini,https://www.mittal-associates.com/resources/Forms/NBFC_Forms/NBFC_Forms.aspx,needs_review,low,1,home loan,medium,,,,,2026-04-03T17:27:09.491784
887,Mittal Capitals (India) Pvt.Ltd.,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,,[],"[""Andhra Pradesh"", ""Bihar"", ""Delhi"", ""Gujarat"", ""Haryana"", ""Karnataka"", ""Maharashtra"", ""Punjab"", ""Rajasthan"", ""Tamil Nadu""]",,0.1,gemini,https://www.mittal-associates.com/resources/Forms/NBFC_Forms/NBFC_Forms.aspx,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T17:27:09.491899
888,Mittal Global Finance Pvt Ltd.,Credit Card,Credit Card,,,,,,,[],,,,,,,,,,False,[],"[""West Bengal""]",,0.1,gemini,https://www.mittalglobalfin.com,needs_review,low,1,credit card,medium,,,,,2026-04-03T17:27:27.084598
888,Mittal Global Finance Pvt Ltd.,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,,[],"[""West Bengal""]",,0.1,gemini,https://www.mittalglobalfin.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T17:27:27.084712
889,Mizuho Capsave Finance Private Limited (Earlier known as Capsave Finance Private Limited)*,Supply Chain Finance,Supply Chain Finance,,,,,,,"[""business""]",,,,,,,,,,,[],"[""Delhi""]",,0.2,gemini,https://www.mizuho-cf.co.in,needs_review,low,1,supply chain finance,medium,,,,,2026-04-03T17:27:50.284689
889,Mizuho Capsave Finance Private Limited (Earlier known as Capsave Finance Private Limited)*,Working Capital,Working Capital,,,,,,,"[""business""]",,,,,,,,,,,[],"[""Delhi""]",,0.2,gemini,https://www.mizuho-cf.co.in,needs_review,low,1,working capital,medium,,,,,2026-04-03T17:27:50.284799
890,MLB Securities Private Limited (earlier known as MLB Securities Limited),EV Loan,EV Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.mlbsecurities.com,needs_review,low,1,ev loan,medium,,,,,2026-04-03T17:28:15.565509
890,MLB Securities Private Limited (earlier known as MLB Securities Limited),Business Loan,Business Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.mlbsecurities.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T17:28:15.565607
890,MLB Securities Private Limited (earlier known as MLB Securities Limited),MSME Loan,MSME Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.mlbsecurities.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T17:28:15.565667
890,MLB Securities Private Limited (earlier known as MLB Securities Limited),Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.mlbsecurities.com,needs_review,low,1,loan against property,medium,,,,,2026-04-03T17:28:15.565717
890,MLB Securities Private Limited (earlier known as MLB Securities Limited),Personal Loan,Personal Loan,,,,,,,"[""salaried"", ""self-employed""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.mlbsecurities.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T17:28:15.565766
892,Monedo Financial Services Private Limited (Formerly Kreditech Financial Services P Ltd),Education Loan,Education Loan,,,,,,,[],,,,,,,,,,,[],"[""Maharashtra""]",,0.1,gemini,https://www.monedo.in,needs_review,low,1,education loan,medium,,,,,2026-04-03T17:28:43.945903
892,Monedo Financial Services Private Limited (Formerly Kreditech Financial Services P Ltd),MSME Loan,MSME Loan,,,,,,,[],,,,,,,,,,,[],"[""Maharashtra""]",,0.1,gemini,https://www.monedo.in,needs_review,low,1,msme loan,medium,,,,,2026-04-03T17:28:43.946014
892,Monedo Financial Services Private Limited (Formerly Kreditech Financial Services P Ltd),Supply Chain Finance,Supply Chain Finance,,,,,,,[],,,,,,,,,,,[],"[""Maharashtra""]",,0.1,gemini,https://www.monedo.in,needs_review,low,1,supply chain finance,medium,,,,,2026-04-03T17:28:43.946082
893,Moneyboxx Finance Limited,Business Loan,Business Loan,0.5,10.0,,,25,58,"[""business"", ""self_employed_professional"", ""self_employed_non_professional""]",,,2,,,12,36,,,False,[],"[""Andhra Pradesh"", ""Bihar"", ""Chhattisgarh"", ""Delhi"", ""Gujarat"", ""Haryana"", ""Karnataka"", ""Madhya Pradesh"", ""Punjab"", ""Rajasthan""]",,0.6,gemini,https://moneyboxxfinance.com,pending,medium,1,business loan,low,True,True,True,,2026-04-03T17:29:10.332912
893,Moneyboxx Finance Limited,Home Loan,Home Loan,5.0,50.0,,,21,60,"[""salaried"", ""self-employed""]",15.0,,,,,,240,,,True,[],"[""Andhra Pradesh"", ""Bihar"", ""Chhattisgarh"", ""Delhi"", ""Gujarat"", ""Haryana"", ""Karnataka"", ""Madhya Pradesh"", ""Punjab"", ""Rajasthan""]",,0.5,gemini,https://moneyboxxfinance.com,needs_review,medium,1,home loan,low,True,True,,,2026-04-03T17:29:10.333054
894,Moneygear Fintech Private Limited,Gold Loan,Gold Loan,,,,,18,,[],,,,,,,,,,True,[],[],,0.0,gemini,https://www.moneygear.in,needs_review,low,1,gold loan,medium,True,True,,,2026-04-03T17:29:30.281160
894,Moneygear Fintech Private Limited,Personal Loan,Personal Loan,,,,,21,60,"[""salaried"", ""self-employed""]",15.0,,,,,,,,,False,[],[],,0.1,gemini,https://www.moneygear.in,needs_review,low,1,personal loan,medium,True,True,,,2026-04-03T17:29:30.281282
894,Moneygear Fintech Private Limited,Vehicle Loan,Vehicle Loan,,,,,21,65,"[""salaried"", ""self-employed""]",20.0,,,,,,,,,True,"[""vehicle""]",[],,0.1,gemini,https://www.moneygear.in,needs_review,low,1,vehicle loan,medium,True,True,,,2026-04-03T17:29:30.281362
895,Moneymart Securities Pvt Ltd,MSME Loan,MSME Loan,,500.0,,,,,"[""business""]",,50.0,3,,,,,,,False,[],[],Minimum 21 years and maximum 65 years at the time of loan maturity. Valid business registration and necessary licenses required. Audited financial statements for the last 2 years required.,0.3,gemini,https://www.moneymartspl.com,needs_review,low,1,msme loan,medium,True,True,,2,2026-04-03T17:29:55.563419
896,Moneyplus Financial Services Limited (Earlier known as Moneyplus Financial Services Private Limited),Working Capital,Working Capital,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://moneyplus.co.in,needs_review,low,1,working capital,medium,,,,,2026-04-03T17:30:39.884923
896,Moneyplus Financial Services Limited (Earlier known as Moneyplus Financial Services Private Limited),Home Loan,Home Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://moneyplus.co.in,needs_review,low,1,home loan,medium,,,,,2026-04-03T17:30:39.885026
896,Moneyplus Financial Services Limited (Earlier known as Moneyplus Financial Services Private Limited),Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://moneyplus.co.in,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T17:30:39.885088
896,Moneyplus Financial Services Limited (Earlier known as Moneyplus Financial Services Private Limited),Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://moneyplus.co.in,needs_review,low,1,loan against property,medium,,,,,2026-04-03T17:30:39.885141
896,Moneyplus Financial Services Limited (Earlier known as Moneyplus Financial Services Private Limited),Personal Loan,Personal Loan,,,,,,,"[""salaried"", ""self-employed""]",,,,,,,,,,,[],[],,0.1,heuristic,https://moneyplus.co.in,needs_review,low,1,personal loan,medium,,,,,2026-04-03T17:30:39.885196
897,Moneyx Finserve Private Limited,MSME Loan,MSME Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://moneyxfinserve.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T17:31:02.635436
897,Moneyx Finserve Private Limited,Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://moneyxfinserve.com,needs_review,low,1,loan against property,medium,,,,,2026-04-03T17:31:02.635547
897,Moneyx Finserve Private Limited,Business Loan,Business Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://moneyxfinserve.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T17:31:02.635618
898,Moonbeam Finvest -Lease Ltd.,Business Loan,Business Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://www.moonbeamfinvest.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T17:31:21.171998
898,Moonbeam Finvest -Lease Ltd.,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://www.moonbeamfinvest.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T17:31:21.172104
899,Mosurachi India Finance Pvt. Ltd.,Working Capital,Working Capital,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.mosurachi.com,needs_review,low,1,working capital,medium,,,,,2026-04-03T17:31:49.959279
899,Mosurachi India Finance Pvt. Ltd.,Business Loan,Business Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.mosurachi.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T17:31:49.959378
899,Mosurachi India Finance Pvt. Ltd.,Home Loan,Home Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.mosurachi.com,needs_review,low,1,home loan,medium,,,,,2026-04-03T17:31:49.959433
899,Mosurachi India Finance Pvt. Ltd.,Gold Loan,Gold Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.mosurachi.com,needs_review,low,1,gold loan,medium,,,,,2026-04-03T17:31:49.959479
899,Mosurachi India Finance Pvt. Ltd.,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.mosurachi.com,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T17:31:49.959524
899,Mosurachi India Finance Pvt. Ltd.,Personal Loan,Personal Loan,,,,,,,"[""salaried"", ""self-employed""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.mosurachi.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T17:31:49.959570
900,Moulin Commercial Ltd.,Rural Loan,Rural Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://www.moulin.co.in,needs_review,low,1,rural loan,medium,,,,,2026-04-03T17:32:02.449018
901,Mount Shikhar Financial Services Limited,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,False,[],"[""Delhi""]",,0.1,gemini,https://www.mountshikhar.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T17:32:24.042859
902,Mpokket  Financial  Services Private Limited,Personal Loan,Personal Loan,,4.5,,,18,,"[""student"", ""salaried""]",9.0,,,,48.0,2,4,,True,False,[],[],Available for college students enrolled in a recognized university/college and salaried individuals. Must have a valid bank account.,0.6,gemini,https://www.mpokket.in,pending,medium,1,personal loan,low,True,True,False,,2026-04-03T17:32:51.814361
903,Mrunal Agency & Financials Private Limited,MSME Loan,MSME Loan,,,,,,,[],,,,,,,,,,,[],"[""Gujarat""]",,0.1,gemini,https://www.instafinancials.com/company/mrunal-agency-and-financials-private-limited-U65910GJ1996PTC029846,needs_review,low,1,msme loan,medium,,,,,2026-04-03T17:33:02.613315
904,Msfin Credits Pvt. Ltd.,Business Loan,Business Loan,,10.0,,,,,"[""business"", ""self-employed""]",,,2,,,,,,,,[],"[""Rajasthan""]",Consistent revenue and profitability.,0.4,gemini,https://msfin.in,needs_review,low,1,business loan,medium,True,True,,2,2026-04-03T17:33:31.882936
904,Msfin Credits Pvt. Ltd.,Micro Loan,Micro Loan,,1.0,,,18,60,"[""salaried"", ""self-employed"", ""business""]",,,,,,,,,,,[],"[""Rajasthan""]",Regular source of income.,0.4,gemini,https://msfin.in,needs_review,low,1,micro loan,medium,True,True,,,2026-04-03T17:33:31.883060
904,Msfin Credits Pvt. Ltd.,Personal Loan,Personal Loan,,5.0,,,21,60,"[""salaried"", ""self-employed""]",,,,,,,,,,False,[],"[""Rajasthan""]",Regular and stable source of income.,0.4,gemini,https://msfin.in,needs_review,low,1,personal loan,medium,True,True,,,2026-04-03T17:33:31.883139
904,Msfin Credits Pvt. Ltd.,Two Wheeler Loan,Two Wheeler Loan,,,,,18,65,"[""salaried"", ""self-employed"", ""business""]",,,,,,,,,,True,[],"[""Rajasthan""]",Regular source of income.,0.3,gemini,https://msfin.in,needs_review,low,1,two wheeler loan,medium,True,True,,,2026-04-03T17:33:31.883208
904,Msfin Credits Pvt. Ltd.,Vehicle Loan,Vehicle Loan,,,,,21,65,"[""salaried"", ""self-employed"", ""business""]",,,,,,,,,,True,"[""vehicle""]","[""Rajasthan""]",Regular source of income.,0.3,gemini,https://msfin.in,needs_review,low,1,vehicle loan,medium,True,True,,,2026-04-03T17:33:31.883271
905,Multiline Share Mercantile Pvt.Ltd,Business Loan,Business Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://multilinefinance.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T17:33:55.403696
905,Multiline Share Mercantile Pvt.Ltd,Consumer Durable Loan,Consumer Durable Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://multilinefinance.com,needs_review,low,1,consumer durable loan,medium,,,,,2026-04-03T17:33:55.403808
905,Multiline Share Mercantile Pvt.Ltd,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://multilinefinance.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T17:33:55.403877
905,Multiline Share Mercantile Pvt.Ltd,Rural Loan,Rural Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://multilinefinance.com,needs_review,low,1,rural loan,medium,,,,,2026-04-03T17:33:55.403934
905,Multiline Share Mercantile Pvt.Ltd,Two Wheeler Loan,Two Wheeler Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://multilinefinance.com,needs_review,low,1,two wheeler loan,medium,,,,,2026-04-03T17:33:55.403989
906,Muthalagu Finance Private Limited,Gold Loan,Gold Loan,,,,,18,,[],,,,,,,,,,True,[],"[""Tamil Nadu""]",Indian citizen,0.2,gemini,https://muthalagufinance.in,needs_review,low,1,gold loan,medium,True,True,,,2026-04-03T17:34:15.096208
907,Muthoot Capital Services Ltd.,Two Wheeler Loan,Two Wheeler Loan,,,,,,,"[""salaried"", ""self-employed""]",,,,,,,48,,,True,[],"[""Gujarat"", ""Kerala"", ""Rajasthan""]",Loans up to 100% of the vehicle value.,0.4,gemini,https://www.muthootcap.com,needs_review,medium,1,two wheeler loan,low,,,,,2026-04-03T17:34:38.452147
907,Muthoot Capital Services Ltd.,Rural Loan,Rural Loan,,,,,,,"[""agriculture"", ""business""]",,,,,,,,,,,[],"[""Gujarat"", ""Kerala"", ""Rajasthan""]","Aimed at empowering farmers, small business owners, and individuals in rural areas.",0.3,gemini,https://www.muthootcap.com,needs_review,low,1,rural loan,medium,,,,,2026-04-03T17:34:38.452259
908,Muthoot Finance  Limited,Business Loan,Business Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.muthootfinance.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T17:35:10.373642
908,Muthoot Finance  Limited,MSME Loan,MSME Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.muthootfinance.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T17:35:10.373784
908,Muthoot Finance  Limited,Microfinance,Microfinance,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.muthootfinance.com,needs_review,low,1,microfinance,medium,,,,,2026-04-03T17:35:10.373841
908,Muthoot Finance  Limited,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.muthootfinance.com,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T17:35:10.373947
908,Muthoot Finance  Limited,Gold Loan,Gold Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.muthootfinance.com,needs_review,low,1,gold loan,medium,,,,,2026-04-03T17:35:10.373999
908,Muthoot Finance  Limited,Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.muthootfinance.com,needs_review,low,1,loan against property,medium,,,,,2026-04-03T17:35:10.374045
908,Muthoot Finance  Limited,Personal Loan,Personal Loan,,,,,,,"[""salaried"", ""self-employed""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.muthootfinance.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T17:35:10.374098
908,Muthoot Finance  Limited,Rural Loan,Rural Loan,,,,,,,"[""agriculture""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.muthootfinance.com,needs_review,low,1,rural loan,medium,,,,,2026-04-03T17:35:10.374148
909,Muthoot Mercantile Limited,Gold Loan,Gold Loan,,,,,,,[],,,,,,,,,,True,[],"[""Kerala""]",,0.1,gemini,https://muthootenterprises.com,needs_review,low,1,gold loan,medium,,,,,2026-04-03T17:35:30.495217
