id,created_at,last_updated,company_name,company_type,website,aum_crores,aum_category,last_year_revenue,is_listed,stock_symbol,primary_loan_segments,primary_product,product_types,hq_location,hq_state,operating_states,operating_intensity,pan_india,rbi_category,rbi_registration_number,recent_funding,recent_funding_amount,recent_funding_year,established_year,employee_count,branch_count,ticket_size_min,ticket_size_max,has_subsidiaries,phone,email,rural_presence,data_source,extraction_status,quality_score,data_hash,error,rbi_status,rbi_verified_name,regulatory_tier,phone_valid,email_valid,email_domain_matches,segment_category_mismatch,pan_india_suspect,financial_source,geo_source,contact_source,regulatory_source,onboarding_tier
958,2026-04-03T04:42:10.643560,2026-04-03T04:42:10.625796,Pam Fincap Pvt. Ltd.,NBFC,https://www.pamfincap.com,,,,False,,"[""Business Loan"", ""Consumer Durable Loan"", ""Education Loan"", ""Home Loan"", ""MSME Loan"", ""Personal Loan"", ""Rural Loan"", ""Vehicle Loan""]",Business Loan,"[""Business Loan"", ""Consumer Durable Loan"", ""Education Loan"", ""Home Loan"", ""MSME Loan"", ""Personal Loan"", ""Rural Loan"", ""Vehicle Loan""]","Jaipur, Rajasthan",Rajasthan,"[""Delhi"", ""Rajasthan""]",Regional,False,,,,,,2017,,,,,False,+917737252224,pamfincap641@gmail.com,True,csv+gemini+scraper,success,0.41,8a02ffad58f28aa6d9fc,RBI registration number missing — needs manual review,unverified,,ND,True,True,False,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
959,2026-04-03T04:42:28.910925,2026-04-03T04:42:28.886695,Pandarakalam Finance Private Limited,NBFC,https://www.pandarakalamfinance.com,48.6,Micro,10.2,False,,"[""Gold Loan""]",Gold Loan,"[""Gold Loan""]","Kottayam, Kerala",Kerala,"[""Kerala""]",Single State,False,,N-16.00145,,,,2010,,,,,False,04812730466,info@pandarakalamfinance.com,False,csv+gemini+scraper,success,0.5,b49bd8b3c5a91c7a2f50,,unverified,,ND-BL-Small,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,provisional_lender
960,2026-04-03T04:42:50.644911,2026-04-03T04:42:50.626089,Pandinadu Finance Company Private Limited,NBFC,https://pandinadufinance.com,,,,False,,"[""Gold Loan"", ""Home Loan"", ""MSME Loan"", ""Personal Loan"", ""Vehicle Loan""]",Gold Loan,"[""Gold Loan"", ""Home Loan"", ""MSME Loan"", ""Personal Loan"", ""Vehicle Loan""]","Chennai, Tamil Nadu",Tamil Nadu,"[""Tamil Nadu""]",Single State,False,,,,,,1995,,,,,False,+919345604530,info@pandinadufinance.com,False,csv+gemini+scraper,success,0.38,059e3bd1ddea33e50a1e,RBI registration number missing — needs manual review,unverified,,ND,True,True,True,False,False,gemini,gemini,scraper_verified,csv_provided,pending_review
961,2026-04-03T04:43:25.847382,2026-04-03T04:43:25.820116,Parichiti Software  Pvt.  Ltd.,NBFC,https://nbfcsoftware.co.in,,,,False,,"[""Gold Loan""]",Gold Loan,"[""Gold Loan""]","Noida, Uttar Pradesh",Uttar Pradesh,"[""Assam"", ""Chandigarh"", ""Delhi"", ""Haryana"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Punjab"", ""Uttar Pradesh"", ""West Bengal""]",Regional,False,,,,,,2010,,,,,False,+919711101954,gtechwebinfosolutions@gmail.com,True,csv+gemini+scraper,success,0.39,8b597e2ffc7d313a7406,RBI registration number missing — needs manual review,unverified,,unknown,True,True,False,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
962,2026-04-03T04:43:41.679188,2026-04-03T04:43:41.664835,Parishek Finance Private Limited,NBFC,https://parishekfinance.com,,,,False,,"[""Business Loan"", ""MSME Loan"", ""Personal Loan"", ""Vehicle Loan""]",Business Loan,"[""Business Loan"", ""MSME Loan"", ""Personal Loan"", ""Vehicle Loan""]","New Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,,,,,,2017,,,,,False,+919319599820,info@parishekfinance.com,False,csv+gemini+scraper,success,0.38,951594383ded4dbed7a7,RBI registration number missing — needs manual review,unverified,,ND,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
963,2026-04-03T04:44:10.481102,2026-04-03T04:44:10.465428,Parker Financial Services Private Limited,NBFC,https://parkerfinancial.com.au,,,,False,,"[""Rural Loan""]",Rural Loan,"[""Rural Loan""]","Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,,,,,,2022,,,,,False,,,False,csv+gemini,success,0.23,6c8f5584b629af2dd877,RBI registration number missing — needs manual review,unverified,,unknown,False,False,False,False,False,gemini,gemini,gemini_inferred,csv_provided,pending_review
964,2026-04-03T04:44:27.329600,2026-04-03T04:44:27.313478,Parrami Finance Pvt Ltd,NBFC,https://www.parrami.com,,,,False,,"[""Business Loan"", ""MSME Loan""]",Business Loan,"[""Business Loan"", ""MSME Loan""]","Mumbai, Maharashtra",Maharashtra,"[""Maharashtra""]",Single State,False,,,,,,2000,,,,,False,8655305300,info@parrami.com,False,csv+gemini+scraper,success,0.39,4047031749f3a5bc1ecb,RBI registration number missing — needs manual review,unverified,,ND,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
965,2026-04-03T04:44:48.428414,2026-04-03T04:44:48.393491,Parshwa Credit And Finance Private Limited,NBFC,https://eipo.parshwaconsultancy.in/IPO/IPODetail/752,,,,False,,"[""Business Loan"", ""Gold Loan"", ""Home Loan"", ""Loan Against Property"", ""MSME Loan""]",Business Loan,"[""Business Loan"", ""Gold Loan"", ""Home Loan"", ""Loan Against Property"", ""MSME Loan""]","Vadodara, Gujarat",Gujarat,"[""Andaman and Nicobar Islands"", ""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chandigarh"", ""Chhattisgarh"", ""Dadra and Nagar Haveli"", ""Delhi"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jammu & Kashmir"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Ladakh"", ""Lakshadweep"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Puducherry"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal""]",Pan India,True,,,,,,1998,,584,,,False,9427232353,shahvj_07@rediff.com,False,csv+gemini+scraper,success,0.41,9f3875c6a9040d15bc66,RBI registration number missing — needs manual review,unverified,,ND,True,True,False,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
966,2026-04-03T04:45:21.224860,2026-04-03T04:45:21.184289,Paul Merchants Finance Private Limited  (Formerly known as Paul Fincap Pvt. Ltd.),NBFC,https://www.paulmerchants.net/paulmerchants/services,,,,False,,"[""Gold Loan""]",Gold Loan,"[""Gold Loan""]","Chandigarh, Chandigarh",Chandigarh,"[""Chandigarh""]",Single State,False,,,,,,1998,,,,,False,18001371444,info@paulmerchants.net,False,csv+gemini+scraper,success,0.39,4cf225bd3b7ebf56fb72,RBI registration number missing — needs manual review,unverified,,ND,False,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
967,2026-04-03T04:48:59.206645,2026-04-03T04:48:59.165167,Pavandham Investments & Finance Company Private Limited,NBFC,https://www.pavandhamin.com,,,,False,,"[""Business Loan"", ""Personal Loan"", ""Vehicle Loan""]",Business Loan,"[""Business Loan"", ""Personal Loan"", ""Vehicle Loan""]","Navi Mumbai, Maharashtra",Maharashtra,"[""Maharashtra""]",Single State,False,,B-05.06000,,,,,,,,,False,+919321234567,info@pavandhamin.com,False,csv+gemini,success,0.43,5c6404d74a9e8160696c,,unverified,,ND,False,True,True,False,False,gemini,gemini,gemini_inferred,csv_provided,pending_review
968,2026-04-03T04:49:15.112342,2026-04-03T04:49:15.099332,Payme India Financial Services Private Limited,NBFC,https://www.paymeindia.in,,,,False,,"[""MSME Loan"", ""Micro Loan"", ""Personal Loan"", ""Rural Loan"", ""Working Capital""]",MSME Loan,"[""MSME Loan"", ""Micro Loan"", ""Personal Loan"", ""Rural Loan"", ""Working Capital""]","Sector-62, Noida, Uttar Pradesh",Uttar Pradesh,"[""Delhi"", ""Karnataka"", ""Uttar Pradesh""]",Regional,False,,,,,,2018,,,,,False,01206971400,social@paymeindia.in,False,csv+gemini+scraper,success,0.46,e22f656689fd8f7cc6ee,RBI registration number missing — needs manual review,unverified,,ND,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
969,2026-04-03T04:49:53.853223,2026-04-03T04:49:53.823443,Peak Mercantiles Pvt. Ltd,NBFC,https://peak-mercantiles-pvt-ltd.charteredone.com/U65993WB1982PTC035174,,,,False,,"[""MSME Loan""]",MSME Loan,"[""MSME Loan""]","Kolkata, West Bengal",West Bengal,"[""West Bengal""]",Single State,False,,EMP-17716909,,,,1982,,,,,False,03322350000,peakmercantiles@gmail.com,False,csv+gemini,success,0.39,24caecbcf8baba6037ed,,unverified,,unknown,False,True,False,False,False,gemini,gemini,gemini_inferred,csv_provided,pending_review
970,2026-04-03T04:50:16.919954,2026-04-03T04:50:16.896481,Perfect Capital Services Limited,NBFC,https://perfectgroup.org,,,,False,,"[""Loan Against Property"", ""Personal Loan"", ""Two Wheeler Loan"", ""Vehicle Loan""]",Loan Against Property,"[""Loan Against Property"", ""Personal Loan"", ""Two Wheeler Loan"", ""Vehicle Loan""]","Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,,U74899,,,,1994,,,,,False,01147722222,info@perfectgroup.org,False,csv+gemini+scraper,success,0.48,d0c2aba06dca82fc7126,,unverified,,ND,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,provisional_lender
971,2026-04-03T04:50:32.315043,2026-04-03T04:50:32.289926,Perfect Homfin Private Limited,NBFC,https://perfecthomfin.in,,,,False,,"[""MSME Loan"", ""Personal Loan"", ""Rural Loan""]",MSME Loan,"[""MSME Loan"", ""Personal Loan"", ""Rural Loan""]","Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,,N-14.03400,,,,2016,,,,,False,+919810000000,sajalgupta@perfecthomfin.in,False,csv+gemini+scraper,success,0.48,b430002182fba703e9ee,,unverified,,ND,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,provisional_lender
972,2026-04-03T04:50:49.052126,2026-04-03T04:50:49.026469,Phillip Finance & Investment Services India Private Limited,NBFC,https://www.phillip.com.sg/global-network,,,1.02,False,,"[""Home Loan"", ""Rural Loan""]",Home Loan,"[""Home Loan"", ""Rural Loan""]","Mumbai, Maharashtra",Maharashtra,"[""Maharashtra""]",Single State,False,,,,,,1995,,,,,False,6565311555,talktophillip@phillip.com.sg,False,csv+gemini+scraper,success,0.39,61e0b2ec54a7b745ce25,RBI registration number missing — needs manual review,unverified,,ND,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
973,2026-04-03T04:51:22.009448,2026-04-03T04:51:21.982304,Pilani Investment and Industries Corporation Ltd.,NBFC,https://www.pilaniinvestment.com/investor.html,,,100.0,True,PILANIINVT,"[""Rural Loan""]",Rural Loan,"[""Rural Loan""]","Kolkata, West Bengal",West Bengal,"[""West Bengal""]",Single State,False,,,,,,1966,,,,,False,+913322437400,pilani@pilaniinvestment.com,False,csv+gemini+scraper,success,0.38,eb39bc3bb2701fc4dcdf,RBI registration number missing — needs manual review,unverified,,ND,False,True,True,False,False,gemini,gemini,scraper_verified,csv_provided,pending_review
974,2026-04-03T04:52:00.251743,2026-04-03T04:52:00.225796,Piyush Fiscal Ltd,NBFC,https://piyushlimited.in,,,,True,531512,[],,[],"Navi Mumbai, Maharashtra",Maharashtra,"[""Maharashtra""]",Single State,False,,N-14.00001,,,,1983,,,,,False,+912249730000,info@piyushlimited.in,False,csv+gemini,success,0.2,67960417424a3ec62529,primary_loan_segments empty — needs manual review,unverified,,ND,False,True,True,False,False,gemini,gemini,gemini_inferred,csv_provided,pending_review
975,2026-04-03T04:52:30.967150,2026-04-03T04:52:30.943130,Piyush Mercantile Private Limited,NBFC,https://piyushlimited.in,,,,False,,"[""Business Loan"", ""MSME Loan"", ""Personal Loan"", ""Working Capital""]",Business Loan,"[""Business Loan"", ""MSME Loan"", ""Personal Loan"", ""Working Capital""]","Navi Mumbai, Maharashtra",Maharashtra,"[""Maharashtra""]",Single State,False,,N-13.01400,,,,1983,,,,,False,+912227570000,info@piyushlimited.in,False,csv+gemini,success,0.46,544e854b2b736e14b896,,unverified,,ND,False,True,True,False,False,gemini,gemini,gemini_inferred,csv_provided,provisional_lender
976,2026-04-03T04:53:04.974607,2026-04-03T04:53:04.953401,Piyush Securities P Ltd,NBFC,https://piyushlimited.in,,,,True,PIYUSH,"[""Business Loan"", ""MSME Loan"", ""Personal Loan""]",Business Loan,"[""Business Loan"", ""MSME Loan"", ""Personal Loan""]","Navi Mumbai, Maharashtra",Maharashtra,"[""Maharashtra""]",Single State,False,,N-13.01400,,,,1986,,,,,False,+912249730000,info@piyushlimited.in,False,csv+gemini,success,0.46,652f72de7e25c4347175,,unverified,,ND-BL-Small,False,True,True,False,False,gemini,gemini,gemini_inferred,csv_provided,provisional_lender
977,2026-04-03T04:53:34.150624,2026-04-03T04:53:34.139521,Piyush Suppliers Pvt Ltd,NBFC,https://piyushlimited.in,,,,True,531503,"[""Business Loan"", ""MSME Loan"", ""Personal Loan""]",Business Loan,"[""Business Loan"", ""MSME Loan"", ""Personal Loan""]","Navi Mumbai, Maharashtra",Maharashtra,"[""Maharashtra""]",Single State,False,,N-13.01400,,,,1986,,,,,False,+912227570000,info@piyushlimited.in,False,csv+gemini,success,0.46,552d24202301647d2345,,unverified,,ND,False,True,True,False,False,gemini,gemini,gemini_inferred,csv_provided,provisional_lender
978,2026-04-03T04:53:59.278943,2026-04-03T04:53:59.261973,PRABHAT FINANCE PRIVATE LIMITED,NBFC,https://www.prabhatsecuritiesltd.co.in,,,,True,531642,"[""MSME Loan"", ""Rural Loan"", ""Working Capital""]",MSME Loan,"[""MSME Loan"", ""Rural Loan"", ""Working Capital""]","Kanpur, Uttar Pradesh",Uttar Pradesh,"[""Uttar Pradesh""]",Single State,False,,,,,,1994,,,,,False,+915122526347,info@prabhatsecuritiesltd.co.in,False,csv+gemini+scraper,success,0.39,7618dcaeb4176a4a9ede,RBI registration number missing — needs manual review,unverified,,ND,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
979,2026-04-03T04:54:22.971159,2026-04-03T04:54:22.943933,Prabhat Securities Ltd.,NBFC,https://www.prabhatsecuritiesltd.co.in,,,,False,,"[""MSME Loan"", ""Rural Loan"", ""Working Capital""]",MSME Loan,"[""MSME Loan"", ""Rural Loan"", ""Working Capital""]","Kanpur, Uttar Pradesh",Uttar Pradesh,"[""Uttar Pradesh""]",Single State,False,,,,,,1995,,,,,False,+915122526347,info@prabhatsecuritiesltd.co.in,False,csv+gemini+scraper,success,0.39,9a016c858095e4399292,RBI registration number missing — needs manual review,unverified,,ND,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
980,2026-04-03T04:54:38.495531,2026-04-03T04:54:38.468031,Prabhu Finsec Pvt. Ltd.,NBFC,https://www.prabhufinsec.com,,,1.01,False,,"[""MSME Loan"", ""Personal Loan""]",MSME Loan,"[""MSME Loan"", ""Personal Loan""]","New Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,,N-14.03400,,,,2016,,,,,False,+911145050000,info@prabhufinsec.com,False,csv+gemini+scraper,success,0.46,5e79270f790b7b70e968,,unverified,,ND,False,True,True,False,False,gemini,scraper_verified,gemini_inferred,csv_provided,provisional_lender
981,2026-04-03T04:55:18.991878,2026-04-03T04:55:18.937588,Pradakshana Fintech P Limited,NBFC,https://pradakshana.com,,,,False,,"[""Business Loan"", ""MSME Loan"", ""Personal Loan""]",Business Loan,"[""Business Loan"", ""MSME Loan"", ""Personal Loan""]","Hyderabad, Telangana",Telangana,"[""Chhattisgarh"", ""Karnataka"", ""Madhya Pradesh"", ""Maharashtra"", ""Odisha"", ""Tamil Nadu"", ""Telangana""]",Regional,False,,,,,,2021,,30,,,False,+919908664665,info@finbrotech.com,True,csv+gemini+scraper,success,0.41,d381c5316974d6f5f5ef,RBI registration number missing — needs manual review,unverified,,ND,True,True,False,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
982,2026-04-03T04:56:01.736390,2026-04-03T04:56:01.710388,Prateek Securities Private Ltd.,NBFC,https://prateeksecurities.in,,,,False,,"[""Business Loan"", ""Personal Loan"", ""Supply Chain Finance""]",Business Loan,"[""Business Loan"", ""Personal Loan"", ""Supply Chain Finance""]","New Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,,U74899,,,,1995,,,,,False,+918447827447,info@prateeksecurities.in,False,csv+gemini+scraper,success,0.48,228acfa8bf6ae1d3ea05,,unverified,,ND,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,provisional_lender
983,2026-04-03T04:56:16.883144,2026-04-03T04:56:16.856958,Pratush Commercial (P) Ltd,NBFC,https://pratush-commercial-pvt-ltd.charteredone.com/U67120WB1991PTC051195,,,,False,,"[""MSME Loan""]",MSME Loan,"[""MSME Loan""]","Kolkata, West Bengal",West Bengal,"[""West Bengal""]",Single State,False,,EMP-17716910,,,,1991,,,,,False,,,False,csv+gemini,success,0.27,242c588399d8d7ccc94d,,unverified,,unknown,False,False,False,False,False,gemini,gemini,gemini_inferred,csv_provided,pending_review
984,2026-04-03T04:56:36.738997,2026-04-03T04:56:36.702783,Pravik Finance And Investment Company Private Ltd.,NBFC,https://www.pravikfinance.com,,,,False,,"[""Personal Loan""]",Personal Loan,"[""Personal Loan""]","Mumbai, Maharashtra",Maharashtra,"[""Maharashtra""]",Single State,False,,N-13.02437,,,,2000,,,,,False,+917602495918,info@pravikfinance.com,False,csv+gemini+scraper,success,0.48,88ee4499c37c0b080a97,,unverified,,ND,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,provisional_lender
985,2026-04-03T04:57:02.175492,2026-04-03T04:57:02.141969,Premier Credit Capital Ltd,NBFC,https://www.premiercapitalservices.in,,,1.02,False,,"[""Business Loan"", ""Loan Against Property"", ""MSME Loan"", ""Personal Loan"", ""Working Capital""]",Business Loan,"[""Business Loan"", ""Loan Against Property"", ""MSME Loan"", ""Personal Loan"", ""Working Capital""]","Indore, Madhya Pradesh",Madhya Pradesh,"[""Madhya Pradesh""]",Single State,False,,,,,,1983,,,,,False,07314241914,info@premiercapitalservices.in,False,csv+gemini+scraper,success,0.38,cf45c0cb0255f9c8fa4d,RBI registration number missing — needs manual review,unverified,,ND,True,True,True,False,False,gemini,gemini,scraper_verified,csv_provided,pending_review
986,2026-04-03T04:57:46.805618,2026-04-03T04:57:46.781271,Priha Finlease Private Limited,NBFC,https://www.prihafinlease.com,,,,False,,"[""Business Loan"", ""Home Loan"", ""Personal Loan""]",Business Loan,"[""Business Loan"", ""Home Loan"", ""Personal Loan""]","Jaipur, Rajasthan",Rajasthan,"[""Rajasthan""]",Single State,False,,,,,,2000,,,,,False,01414914433,prihafinlease@gmail.com,False,csv+gemini+scraper,success,0.39,0d6264d1ce70fc14de7a,RBI registration number missing — needs manual review,unverified,,ND,True,True,False,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
987,2026-04-03T04:58:33.478276,2026-04-03T04:58:33.446252,Prime Finvest & Leasing Ltd,NBFC,https://primefinvest.com,,,,False,,"[""MSME Loan"", ""Supply Chain Finance""]",MSME Loan,"[""MSME Loan"", ""Supply Chain Finance""]","Mumbai, Maharashtra",Maharashtra,"[""Maharashtra""]",Single State,False,,,,,,1985,,,,,False,02266994547,info@primefinvest.com,False,csv+gemini+scraper,success,0.38,72872637b15e709f2f98,RBI registration number missing — needs manual review,unverified,,ND,True,True,True,False,False,gemini,gemini,scraper_verified,csv_provided,pending_review
988,2026-04-03T04:59:14.270796,2026-04-03T04:59:14.223903,Progfin Private Limited (Formerly Hytone Holdings Pvt Ltd),NBFC,https://www.progfin.com,,,,False,,"[""MSME Loan"", ""Working Capital""]",MSME Loan,"[""MSME Loan"", ""Working Capital""]","New Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,,,,,,1995,,,,,False,+911141057911,info@progfin.in,False,csv+gemini+scraper,success,0.39,6955dd994bbc382b7d57,RBI registration number missing — needs manual review,unverified,,ND,True,True,False,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
989,2026-04-03T04:59:30.644831,2026-04-03T04:59:30.615574,Progressive Finlease Limited,NBFC,https://www.progressivefinlease.in,,,,False,,"[""MSME Loan""]",MSME Loan,"[""MSME Loan""]","Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,,N-14.02009,,,,1995,,,,,False,+911143010000,info@progressivefinlease.in,False,csv+gemini+scraper,success,0.46,b1bc1e078b1e20849a94,,unverified,,ND,False,True,True,False,False,gemini,scraper_verified,gemini_inferred,csv_provided,provisional_lender
990,2026-04-03T05:01:39.498173,2026-04-03T05:01:39.475551,Prolend Finserve Private Limited,NBFC,http://prolendfinserv.com,,,,False,,"[""Gold Loan"", ""Personal Loan""]",Gold Loan,"[""Gold Loan"", ""Personal Loan""]","New Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,,,,,,2019,,,,,False,+911141000075,info@prolendfinserv.com,False,csv+gemini,success,0.36,ee8b3728405ca81cbfb3,RBI registration number missing — needs manual review,unverified,,ND,False,True,True,False,False,gemini,gemini,gemini_inferred,csv_provided,pending_review
991,2026-04-03T05:01:59.846427,2026-04-03T05:01:59.816634,Puja Corporation Limited,NBFC,https://www.pujatrades.com,,,1.01,False,,"[""MSME Loan"", ""Personal Loan"", ""Working Capital""]",MSME Loan,"[""MSME Loan"", ""Personal Loan"", ""Working Capital""]","Mumbai, Maharashtra",Maharashtra,"[""Maharashtra""]",Single State,False,,N-13-02142,,,,1997,,,,,False,02240945500,compliance@pujatrades.com,False,csv+gemini+scraper,success,0.49,8fa2885864cabad45a44,,unverified,,ND,True,True,True,False,False,gemini,gemini,scraper_verified,csv_provided,provisional_lender
992,2026-04-03T05:02:15.947227,2026-04-03T05:02:15.917887,Puja Trades & Investments Private Limited,NBFC,https://www.pujatrades.com,,,,False,,"[""Business Loan"", ""MSME Loan"", ""Personal Loan"", ""Working Capital""]",Business Loan,"[""Business Loan"", ""MSME Loan"", ""Personal Loan"", ""Working Capital""]","Mumbai, Maharashtra",Maharashtra,"[""Maharashtra""]",Single State,False,,N-13-02142,,,,1995,,,,,False,02240945500,compliance@pujatrades.com,False,csv+gemini+scraper,success,0.49,e665a6c63f3a0574efda,,unverified,,ND,True,True,True,False,False,gemini,gemini,scraper_verified,csv_provided,provisional_lender
993,2026-04-03T05:02:34.052023,2026-04-03T05:02:34.020812,Pulyanthope Benefit Fund Limited,NBFC,https://www.pulyanthope.com,,,,False,,"[""Gold Loan""]",Gold Loan,"[""Gold Loan""]","Chalakudy, Kerala",Kerala,"[""Kerala"", ""Tamil Nadu""]",Regional,False,,B-07-00747,,,,1997,,,,,False,04802751881,pulyanthope@gmail.com,False,csv+gemini+scraper,success,0.49,fe6b1da899d5e76cbdc5,,unverified,,ND,True,True,False,False,False,gemini,scraper_verified,scraper_verified,csv_provided,provisional_lender
994,2026-04-03T05:03:39.483848,2026-04-03T05:03:39.428073,Purvaja Fincap Private Limited (Formerly Purvaja Investments Private Limited),NBFC,https://www.purvajafin.com,,,1.01,False,,"[""Business Loan"", ""Gold Loan"", ""Micro Loan"", ""Personal Loan"", ""Rural Loan"", ""Vehicle Loan""]",Business Loan,"[""Business Loan"", ""Gold Loan"", ""Micro Loan"", ""Personal Loan"", ""Rural Loan"", ""Vehicle Loan""]","Chennai, Tamil Nadu",Tamil Nadu,"[""Delhi"", ""Tamil Nadu""]",Regional,False,,B-07.00648,,,,1992,,,,,False,+914424460064,info@purvajafin.com,False,csv+gemini+scraper,success,0.48,9a233a3cccaa277878e4,,unverified,,ND,False,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,provisional_lender
995,2026-04-03T05:04:12.473971,2026-04-03T05:04:12.436595,Pyramid Distributors & Sales Pvt Ltd,NBFC,https://www.pyramidfinance.com,,,,False,,"[""Working Capital""]",Working Capital,"[""Working Capital""]","Verna, Goa",Goa,"[""Goa""]",Single State,False,,,,,,1993,,,,,False,+918322783000,info@pyramidfinance.com,False,csv+gemini+scraper,success,0.36,a34ccfe9b77831c9655e,RBI registration number missing — needs manual review,unverified,,ND,False,True,True,False,False,gemini,scraper_verified,gemini_inferred,csv_provided,pending_review
996,2026-04-03T05:06:06.940853,2026-04-03T05:06:06.905443,Pyramid Finserve Private Limited,NBFC,https://www.pyramidfinserve.com,,,,False,,"[""Business Loan"", ""Home Loan"", ""Loan Against Property"", ""Personal Loan"", ""Two Wheeler Loan"", ""Vehicle Loan"", ""Working Capital""]",Business Loan,"[""Business Loan"", ""Home Loan"", ""Loan Against Property"", ""Personal Loan"", ""Two Wheeler Loan"", ""Vehicle Loan"", ""Working Capital""]","Jaipur, Rajasthan",Rajasthan,"[""Rajasthan""]",Single State,False,,EMP-17716910,,,,,,,,,False,919549654110,support@pyramidfinserve.com,False,csv+gemini+scraper,success,0.46,e9aa7779f545722378dd,,unverified,,unknown,False,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,provisional_lender
997,2026-04-03T05:07:05.364894,2026-04-03T05:07:05.343010,"Quick Infin Limited,",NBFC,https://www.quickfinindia.in,,,,False,,"[""Business Loan"", ""Education Loan"", ""Gold Loan"", ""Home Loan"", ""Loan Against Property"", ""MSME Loan"", ""Personal Loan"", ""Vehicle Loan"", ""Working Capital""]",Business Loan,"[""Business Loan"", ""Education Loan"", ""Gold Loan"", ""Home Loan"", ""Loan Against Property"", ""MSME Loan"", ""Personal Loan"", ""Vehicle Loan"", ""Working Capital""]","New Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,,N-14.03300,,,,1995,,,,,False,+911145050000,info@quickfinindia.in,False,csv+gemini,success,0.46,dd164be2a5e70afd7dbc,,unverified,,ND,False,True,True,False,False,gemini,gemini,gemini_inferred,csv_provided,provisional_lender
998,2026-04-03T05:07:20.737013,2026-04-03T05:07:20.701047,Quick Investment (India)Ltd.,NBFC,https://www.quickcompany.in/articles/non-banking-financial-company-nbfc,,,1.01,False,,"[""Microfinance""]",Microfinance,"[""Microfinance""]","Kolkata, West Bengal",West Bengal,"[""West Bengal""]",Single State,False,,,,,,1982,,,,,False,,,True,csv+gemini,success,0.23,7f17eec5ec323456cb45,RBI registration number missing — needs manual review,unverified,,ND,False,False,False,False,False,gemini,gemini,gemini_inferred,csv_provided,pending_review
999,2026-04-03T05:07:45.042274,2026-04-03T05:07:45.017016,Rachit Capital Services Pvt.Ltd,NBFC,https://rachitfinancialservices.com,,,1.01,False,,"[""Business Loan""]",Business Loan,"[""Business Loan""]","Delhi, Delhi",Delhi,"[""Delhi""]",Single State,False,,U74899,,,,1994,,,,,False,+911145050505,info@rachitfinancialservices.com,False,csv+gemini+scraper,success,0.46,5b1f7a762b991b3a9db4,,unverified,,ND-SI,False,True,True,False,False,gemini,scraper_verified,gemini_inferred,csv_provided,provisional_lender
